	id	sentence	sentiment
3831	8e5b0f6932d783beaf0c23242	 A solidly entertaining little film .	3
3832	e01f346c35e16962eab40bf5c	 It 's an entertaining movie , and the effects , boosted to the size of a downtown hotel , will all but take you to outer space .	3
3833	3df9fa21be7e5a4320d17e97d	 Sayles has a knack for casting , often resurrecting performers who rarely work in movies now ... and drawing flavorful performances from bland actors .	4
3834	c46ba5c60dfb8a56542c34d62	 Despite an overwrought ending , the film works as well as it does because of the performances .	3
3835	e9c25eb72d2910b3d74beeeaa	 A passionately inquisitive film determined to uncover the truth and hopefully inspire action .	4
3836	c4c8f5fb6bbc82ee689d0e838	 Though Nijinsky 's words grow increasingly disturbed , the film maintains a beguiling serenity and poise that make it accessible for a non-narrative feature .	3
3837	139374ad3886ad1cd6b03bde3	 A muddle splashed with bloody beauty as vivid as any Scorsese has ever given us .	3
3838	d9cdd717074663cc3e8d261cc	 From both a great and a terrible story , Mr. Nelson has made a film that is an undeniably worthy and devastating experience .	3
3839	2bab0c3fdb5777f5412ad5e49	 Spider-Man is about growing strange hairs , getting a more mature body , and finding it necessary to hide new secretions from the parental units .	1
3840	d926775527ae2a91fa4766c4e	 The first shocking thing about Sorority Boys is that it 's actually watchable .	3
3841	8d8b2c29b19d042b7bfcc7a66	 Even more baffling is that it 's funny .	2
3842	49be0d459156a33957432f0dc	 Highlighted by a gritty style and an excellent cast , it 's better than one might expect when you look at the list of movies starring Ice-T in a major role .	3
3843	2361a6a0b2eb832e6b4855a4a	 Neither quite a comedy nor a romance , more of an impish divertissement of themes that interest Attal and Gainsbourg -- they live together -- the film has a lot of charm .	3
3844	45217fc286bae01043b96e21b	 First and foremost ... the reason to go see `` Blue Crush '' is the phenomenal , water-born cinematography by David Hennings .	4
3845	dccbb635b0f6df750e83bc06e	 A visionary marvel , but it 's lacking a depth in storytelling usually found in anime like this .	1
3846	f693b27dff178e6395a4fa71c	 The problems and characters it reveals are universal and involving , and the film itself -- as well its delightful cast -- is so breezy , pretty and gifted , it really won my heart .	4
3847	2c5d48bcc24f0f8827746c18e	 In his latest effort , Storytelling , Solondz has finally made a movie that is n't just offensive -- it also happens to be good .	3
3848	32064f599c76c20bd4b433b60	 How I Killed My Father would be a rarity in Hollywood .	2
3849	f962d035f93e9b27ba7baed85	 It 's an actor 's showcase that accomplishes its primary goal without the use of special effects , but rather by emphasizing the characters -- including the supporting ones .	2
3850	1efb4046ab62fa3979b9a264f	 I just saw this movie ... well , it 's probably not accurate to call it a movie .	1
3851	804e2d97b182afa003c15c83f	 What 's most memorable about Circuit is that it 's shot on digital video , whose tiny camera enables Shafer to navigate spaces both large ... and small ... with considerable aplomb .	3
3852	fe842925096678a68dd06a745	 Scherfig , the writer-director , has made a film so unabashedly hopeful that it actually makes the heart soar .	4
3853	9cd0181a2320b01966b5f0cf2	 Yes , soar .	3
3854	89240c32bb1395f9633bb1db6	 A delicious and delicately funny look at the residents of a Copenhagen neighborhood coping with the befuddling complications life tosses at them .	4
3855	c4e2c491bc30cfc882b32c7aa	 `` What really happened ? ''	2
3856	dfd107aabc01c34405ae7e044	 is a question for philosophers , not filmmakers ; all the filmmakers need to do is engage an audience .	1
3857	bc9a4343b6f791998552b3ff6	 Soderbergh , like Kubrick before him , may not touch the planet 's skin , but understands the workings of its spirit .	4
3858	57cef67f06b153a7123a652c0	 Much credit must be given to the water-camera operating team of Don King , Sonny Miller , and Michael Stewart .	3
3859	b3b9eacc1b22201f10295e014	 Their work is fantastic .	4
3860	f25280963c641c496c3483d50	 Crush is so warm and fuzzy you might be able to forgive its mean-spirited second half .	3
3861	0efdb013f50ccd2425452c4d0	 Franco is an excellent choice for the walled-off but combustible hustler , but he does not give the transcendent performance SONNY needs to overcome gaps in character development and story logic .	0
3862	47c3ea870fc4bc6cffe1bae2d	 Tsai Ming-liang 's witty , wistful new film , What Time Is It There ?	3
3863	580961bdeec366543ad5f42cd	 , is a temporal inquiry that shoulders its philosophical burden lightly .	3
3864	85ce7c46ad663b1874eb79e42	 The Pianist lacks the quick emotional connections of Steven Spielberg 's Schindler 's List .	2
3865	116f7ac64fb26926c1d4cf7a6	 But Mr. Polanski creates images even more haunting than those in Mr. Spielberg 's 1993 classic .	4
3866	2cd554ca43466aff0fb009e28	 Steers , in his feature film debut , has created a brilliant motion picture .	4
3867	c2e3242a76e698660b657f8e9	 A brilliant , absurd collection of vignettes that , in their own idiosyncratic way , sum up the strange horror of life in the new millennium .	3
3868	e9ada31e7f38a4e9df0c8ba49	 As warm as it is wise , deftly setting off uproarious humor with an underlying seriousness that sneaks up on the viewer , providing an experience that is richer than anticipated .	4
3869	1adfbf4b2e9087e530c2f39b7	 The film may not hit as hard as some of the better drug-related pictures , but it still manages to get a few punches in .	2
3870	fa6f85fd93e87d9839b5744db	 Old-fashioned but thoroughly satisfying entertainment .	3
3871	f2751f00cff51e4aa28c030ab	 An energizing , intoxicating documentary charting the rise of hip-hop culture in general and the art of scratching -LRB- or turntablism -RRB- in particular .	4
3872	120cfbdedc2ae8de7827fc2db	 A fun family movie that 's suitable for all ages -- a movie that will make you laugh , cry and realize , ` It 's never too late to believe in your dreams . '	4
3873	d7bc58c17afc7db17cc78c3f9	 If you open yourself up to Mr. Reggio 's theory of this imagery as the movie 's set ... it can impart an almost visceral sense of dislocation and change .	3
3874	6da090cbb414edab22d35946b	 I had a dream that a smart comedy would come along to rescue me from a summer of teen-driven , toilet-humor codswallop , and its name was Earnest .	4
3875	33e18e53703e0b2e8c7ef0bf6	 Even though the film does n't manage to hit all of its marks , it 's still entertaining to watch the target practice .	3
3876	39cbacd505d4506a8fe019d65	 Where This was lazy but enjoyable , a formula comedy redeemed by its stars , That is even lazier and far less enjoyable .	1
3877	9972d97c57ef1e9f1df04e455	 The 3-D vistas from orbit , with the space station suspended like a huge set of wind chimes over the great blue globe , are stanzas of breathtaking , awe-inspiring visual poetry .	4
3878	a2a889a00b4761a4df4533571	 The attraction between these two marginal characters is complex from the start -- and , refreshingly , stays that way .	3
3879	3186610208e18b4782b987b35	 Fans of the modern day Hong Kong action film finally have the worthy successor to A Better Tomorrow and The Killer which they have been patiently waiting for .	3
3880	f60fc08f51b2778e0181ab12f	 Even when he 's not at his most critically insightful , Godard can still be smarter than any 50 other filmmakers still at work .	3
3881	d70b00dc7f9ecfce6c3dea433	 What sets this romantic comedy apart from most Hollywood romantic comedies is its low-key way of tackling what seems like done-to-death material .	3
3882	9882c56501fe556001ebd53ad	 Has enough wit , energy and geniality to please not only the fanatical adherents on either side , but also people who know nothing about the subject and think they 're not interested .	3
3883	3b1e8eeb20513920971ed8711	 This seductive tease of a thriller gets the job done .	3
3884	7dcdac4b876c190b7fa222af5	 It 's a scorcher .	3
3885	348930468a3e5262dd702847a	 Bittersweet comedy\/drama full of life , hand gestures , and some really adorable Italian guys .	4
3886	cdf1be6ddb67afa8abe222317	 Works as pretty contagious fun .	4
3887	520aa0598a8ff6b485fd47067	 The best didacticism is one carried by a strong sense of humanism , and Bertrand Tavernier 's oft-brilliant Safe Conduct -LRB- `` Laissez-passer '' -RRB- wears its heart on its sleeve .	4
3888	b5df1739dd72bbcdb43a80f72	 A realistically terrifying movie that puts another notch in the belt of the long list of renegade-cop tales .	3
3889	a337e774708e692abd2dd654b	 A charming , banter-filled comedy ... one of those airy cinematic bon bons whose aims -- and by extension , accomplishments -- seem deceptively slight on the surface .	3
3890	ce99f5e2f34216cdf94061d11	 A film with almost as many delights for adults as there are for children and dog lovers .	4
3891	a7eb4a97c545cdb1042cc965d	 Serious movie-goers embarking upon this journey will find that The Road to Perdition leads to a satisfying destination .	4
3892	e4251616354c27287ca9f63b8	 Heartwarming and gently comic even as the film breaks your heart .	3
3893	eb34b1acdeaa38346f4c82430	 Caruso sometimes descends into sub-Tarantino cuteness ... but for the most part he makes sure The Salton Sea works the way a good noir should , keeping it tight and nasty .	3
3894	5ef7cc80764a444697b775c9a	 A `` black Austin Powers ? ''	2
3895	7eb8868f227d007c5744c5329	 I prefer to think of it as `` Pootie Tang with a budget . ''	2
3896	d2fef950fddd24fa2cd3e5d2c	 Sa da TAY !	2
3897	00987dd3634b0f3ade065183d	 Oddly , the film is n't nearly as downbeat as it sounds , but strikes a tone that 's alternately melancholic , hopeful and strangely funny .	3
3898	c355331ff04e1feaea648ddef	 I would be shocked if there was actually one correct interpretation , but that should n't make the movie or the discussion any less enjoyable .	2
3899	3123cf4a2d8eb04e27805899c	 Chouraqui brings documentary-like credibility to the horrors of the killing field and the barbarism of ` ethnic cleansing . '	3
3900	ef7e948a9be13540c569284ed	 The best thing I can say about this film is that I ca n't wait to see what the director does next .	4
3901	f83e7d8d0e2d5574897e57295	 Smarter than its commercials make it seem .	3
3902	d3ae2f05d49c368f7dda6822e	 One of the funnier movies in town .	4
3903	e7cdf933dfe254f2e6944378e	 Campanella 's competent direction and his excellent cast overcome the obstacles of a predictable outcome and a screenplay that glosses over Rafael 's evolution .	3
3904	a1e5e297930739a8aa2abc431	 By turns very dark and very funny .	4
3905	4a89d9b8eab8dbd0ffe282fab	 Steven Soderbergh does n't remake Andrei Tarkovsky 's Solaris so much as distill it .	1
3906	795759bbe8becbffe1a525fe0	 For more than two decades Mr. Nachtwey has traveled to places in the world devastated by war , famine and poverty and documented the cruelty and suffering he has found with an devastating , eloquent clarity .	3
3907	f243ec5e2f47f606f1bcdb3e5	 Simultaneously heartbreakingly beautiful and exquisitely sad .	2
3908	b91cec79d4b177383cfbbdf3b	 Though overall an overwhelmingly positive portrayal , the film does n't ignore the more problematic aspects of Brown 's life .	3
3909	4ec88b45d6838832148ee467e	 The philosophical musings of the dialogue jar against the tawdry soap opera antics of the film 's action in a way that is surprisingly enjoyable .	2
3910	2ce1a8a5da82bc34317e42a98	 Not too fancy , not too filling , not too fluffy , but definitely tasty and sweet .	3
3911	5e13db36d724d1939c767de41	 Director Lee has a true cinematic knack , but it 's also nice to see a movie with its heart so thoroughly , unabashedly on its sleeve .	4
3912	f6bd4b403e8f5e244c1191ef4	 As Allen 's execution date closes in , the documentary gives an especially poignant portrait of her friendship with the never flagging legal investigator David Presson .	2
3913	4a713d9487ee938ce31d405b3	 Jones has tackled a meaty subject and drawn engaging characters while peppering the pages with memorable zingers .	4
3914	a2a47ac28ddfb72b95b3308b7	 A vivid , spicy footnote to history , and a movie that grips and holds you in rapt attention from start to finish .	3
3915	a5fa374f53937fc00e7cb9a10	 If S&M seems like a strange route to true love , maybe it is , but it 's to this film 's -LRB- and its makers ' -RRB- credit that we believe that that 's exactly what these two people need to find each other -- and themselves .	3
3916	229b20e1bb98c75505e68f810	 If the film 's vision of sport as a secular religion is a bit cloying , its through-line of family and community is heartening in the same way that each season marks a new start .	3
3917	fd0c16a7752b949c42bba3f0c	 One of the best of a growing strain of daring films ... that argue that any sexual relationship that does n't hurt anyone and works for its participants is a relationship that is worthy of our respect .	3
3918	cdbfe60ae1cf22686e134af01	 ... an adorably whimsical comedy that deserves more than a passing twinkle .	3
3919	adda75eab0699f5132cd93699	 An engrossing story that combines psychological drama , sociological reflection , and high-octane thriller .	4
3920	d0f950b67af5e265abf4e0d24	 It 's easy to be cynical about documentaries in which underdogs beat the odds and the human spirit triumphs , but Westbrook 's foundation and Dalrymple 's film earn their uplift .	2
3921	2e11d96a17697a131f7731f0d	 Mel Gibson fights the good fight in Vietnam in director Randall Wallace 's flag-waving war flick with a core of decency .	3
3922	8e8d1c3cebb582864a9a2ef6e	 There 's real visual charge to the filmmaking , and a strong erotic spark to the most crucial lip-reading sequence .	3
3923	342c28a0d6967652268cb9b32	 A brutal and funny work .	4
3924	2c71036dc49b6f073434716a7	 Nicole Holofcenter , the insightful writer\/director responsible for this illuminating comedy does n't wrap the proceedings up neatly but the ideas tie together beautifully .	3
3925	122ebaecf960150f15fb77abf	 The film is a blunt indictment , part of a perhaps surreal campaign to bring Kissinger to trial for crimes against humanity .	2
3926	5825b8e32528b371b7c510002	 One of the most important and exhilarating forms of animated filmmaking since old Walt doodled Steamboat Willie .	4
3927	cc93d493d7d8ebe02938b7ada	 Move over Bond ; this girl deserves a sequel .	4
3928	d1f651ec7ce4c0becde9e8be6	 The kind of trifle that date nights were invented for . .	2
3929	c5c23bc980b6a747e9ab11630	 It 's a testament to the film 's considerable charm that it succeeds in entertaining , despite playing out like a feature-length sitcom replete with stereotypical familial quandaries .	3
3930	147cb148d0aa413dbef0d171f	 There 's a sheer unbridled delight in the way the story unfurls ...	3
3931	b9e35a38c8429884bc2f04911	 Tells -LRB- the story -RRB- with such atmospheric ballast that shrugging off the plot 's persnickety problems is simply a matter of -LRB- being -RRB- in a shrugging mood .	2
3932	8370952b70943448d84fa355f	 The film is hard to dismiss -- moody , thoughtful , and lit by flashes of mordant humor .	3
3933	93454d2c8f412628d6a47b5bc	 If The Man from Elysian Fields is doomed by its smallness , it is also elevated by it -- the kind of movie that you enjoy more because you 're one of the lucky few who sought it out .	3
3934	1d87e6f2758cd864b18afdab9	 What emerges is an unsettling picture of childhood innocence combined with indoctrinated prejudice .	3
3935	950b75de527095a1627786395	 Promises is a compelling piece that demonstrates just how well children can be trained to live out and carry on their parents ' anguish .	3
3936	bf9fd81892a7fc2fe8881c7da	 Meticulously uncovers a trail of outrageous force and craven concealment .	3
3937	43e32aab51b4c702e5061d920	 Hey , Happy !	3
3938	f758f4b0d4894412585107b1d	 is many things -- stoner midnight flick , sci-fi deconstruction , gay fantasia -- but above all it 's a love story as sanguine as its title .	3
3939	dc871d7af463f4896364e3d37	 You wo n't look at religious fanatics -- or backyard sheds -- the same way again .	2
3940	a962fb2bfb78d3fbbf98a5454	 At its best ... Festival in Cannes bubbles with the excitement of the festival in Cannes .	2
3941	b656bfe47c1a56705b7dec941	 There is a general air of exuberance in All About The Benjamins that 's hard to resist .	3
3942	f7da5bf1e30959b0a81464f9a	 A lovably old-school Hollywood confection .	3
3943	2e1c5f7cd1e2e8d5edee7f01a	 I 'm happy to have seen it -- not as an alternate version , but as the ultimate exercise in viewing deleted scenes .	2
3944	32fc21b990cd4a3a45a31b65b	 By turns gripping , amusing , tender and heart-wrenching , Laissez-passer has all the earmarks of French cinema at its best .	3
3945	495b5268f493874c129badfa6	 The warnings to resist temptation in this film ... are blunt and challenging and offer no easy rewards for staying clean .	2
3946	308f8ab47e2cbf83b022f4313	 Wonder of wonders -- a teen movie with a humanistic message .	3
3947	e48f2bf6fbd513e13a8d65ef8	 A quirky comedy set in Newfoundland that cleverly captures the dry wit that 's so prevalent on The Rock .	3
3948	d4c510fb9d49d05f2f84767e8	 Peppered with witty dialogue and inventive moments .	4
3949	acbe7b5be9419bc776ad4e057	 I 'd rather watch a rerun of The Powerpuff Girls	0
3950	d8309728055d2555f356a93ba	 With the prospect of films like Kangaroo Jack about to burst across America 's winter movie screens it 's a pleasure to have a film like The Hours as an alternative .	3
3951	ca3922bb9dc553845cca0f0a4	 The wonderful combination of the sweetness and the extraordinary technical accomplishments of the first film are maintained , but its overall impact falls a little flat with a storyline that never quite delivers the original magic .	2
3952	5bc33e93e6831328784e65c28	 Like its title character , this Nicholas Nickleby finds itself in reduced circumstances -- and , also like its hero , it remains brightly optimistic , coming through in the end .	3
3953	2f5a5f26aeaf7ca2c4f149247	 As a thoughtful and unflinching examination of an alternative lifestyle , Sex with Strangers is a success .	3
3954	bfde6bbe2582ea835cb063351	 unpretentious , charming , quirky , original	4
3955	9a568a3f8e8118954425a94b2	 Spinning a web of dazzling entertainment may be overstating it , but `` Spider-Man '' certainly delivers the goods .	4
3956	bebc09e7ef83390c992a6c599	 Other than the slightly flawed -LRB- and fairly unbelievable -RRB- finale , everything else is top shelf .	3
3957	e392d0db5171d975c0da0e952	 This fascinating look at Israel in ferment feels as immediate as the latest news footage from Gaza and , because of its heightened , well-shaped dramas , twice as powerful .	4
3958	ade9482d19a94aee15fe81f23	 Manages to delight without much of a story .	3
3959	d2f7ae972bdbbabd5821ec52f	 There 's no denying that Burns is a filmmaker with a bright future ahead of him .	4
3960	9ad2934cb4bd286c25e3d0f0e	 I have a confession to make : I did n't particularly like E.T. the first time I saw it as a young boy .	1
3961	dfda221f0906fc061195c440b	 That is because - damn it !	2
3962	bd1efeeb5e8cd1e6f55d04349	 - I also wanted a little alien as a friend !	3
3963	f470b576f7b95f118c0603a0b	 Fairy-tale formula , serves as a paper skeleton for some very good acting , dialogue , comedy , direction and especially charm .	4
3964	ce9cfb6faa8bc994df46bac5e	 A genuinely funny ensemble comedy that also asks its audience -- in a heartwarming , nonjudgmental kind of way -- to consider what we value in our daily lives .	4
3965	1c0ce4c7669c2f62547ba56f8	 Though the aboriginal aspect lends the ending an extraordinary poignancy , and the story itself could be played out in any working class community in the nation .	3
3966	08a5e8ccd67739e6fcf599a37	 An energetic and engaging film that never pretends to be something it is n't .	3
3967	6bf85f99985da4b12c99f97e4	 A violent initiation rite for the audience , as much as it is for Angelique , the -LRB- opening -RRB- dance guarantees Karmen 's enthronement among the cinema 's memorable women .	2
3968	c7751131d707a1e8572f91c03	 An animation landmark as monumental as Disney 's 1937 breakthrough Snow White and the Seven Dwarfs .	4
3969	bcdd031d6c242c13520e4d869	 An entertaining , if ultimately minor , thriller .	3
3970	a686f9ea465df8805a54e0ea3	 Sex With Strangers is fascinating ...	4
3971	1c0ace7e00a661f0e69fce01b	 A subtle , poignant picture of goodness that is flawed , compromised and sad .	2
3972	0aae150cf6b861cff0ebcff46	 A wry , affectionate delight .	4
3973	c9ad68ae77a168e0bb82c2101	 The acting in Pauline And Paulette is good all round , but what really sets the film apart is Debrauwer 's refusal to push the easy emotional buttons .	4
3974	1331108a50e3df1cd6811f751	 One of those joyous films that leaps over national boundaries and celebrates universal human nature .	3
3975	f7e43f651e754a70606fdd3e8	 A penetrating glimpse into the tissue-thin ego of the stand-up comic .	2
3976	e6fb384138a3277e32ac1f5a9	 Kids should have a stirring time at this beautifully drawn movie .	4
3977	409e7acdf674cd04c781473e1	 And adults will at least have a dream image of the West to savor whenever the film 's lamer instincts are in the saddle .	1
3978	66097720375a2c94d3c5f4cab	 Paid in Full is remarkably engaging despite being noticeably derivative of Goodfellas and at least a half dozen other trouble-in-the-ghetto flicks .	3
3979	a502455ec0fed23b5a0c29954	 Less cinematically powerful than quietly and deeply moving , which is powerful in itself .	2
3980	0dc903274a821336a85dfab77	 waydowntown manages to nail the spirit-crushing ennui of denuded urban living without giving in to it .	3
3981	32bf4f2aefb4da99f2de511ce	 Each of these stories has the potential for Touched by an Angel simplicity and sappiness , but Thirteen Conversations About One Thing , for all its generosity and optimism , never resorts to easy feel-good sentiments .	4
3982	77d634506407eafdd99490c8c	 If Borstal Boy is n't especially realistic , it is an engaging nostalgia piece .	2
3983	ffecdb49656443dafb19b330d	 Often demented in a good way , but it is an uneven film for the most part .	1
3984	864f97bffa6e1c519db7abdb0	 The script 's snazzy dialogue establishes a realistic atmosphere that involves us in the unfolding crisis , but the lazy plotting ensures that little of our emotional investment pays off .	2
3985	7861b3a2a0c23523b8459922b	 Maggie Smith as the Ya-Ya member with the O2-tank will absolutely crack you up with her crass , then gasp for gas , verbal deportment .	4
3986	3e625db1c80003835a3c222f7	 This is a movie that refreshes the mind and spirit along with the body , so original is its content , look , and style .	4
3987	6b72e512bee4c563f7091c4b9	 Although I did n't hate this one , it 's not very good either .	1
3988	9b8a259eccf453f59d0db7ab8	 It can be safely recommended as a video\/DVD babysitter .	3
3989	67319f84827a4accc2691fee0	 Another Best of the Year selection .	4
3990	11aca304af6fadc80efcfb22c	 The film has the high-buffed gloss and high-octane jolts you expect of De Palma , but what makes it transporting is that it 's also one of the smartest , most pleasurable expressions of pure movie love to come from an American director in years .	3
3991	b528e1ab50ec94ad09e278351	 It 's a very valuable film ...	4
3992	b4d2f1ed300266f6f3666a868	 Max pokes , provokes , takes expressionistic license and hits a nerve ... as far as art is concerned , it 's mission accomplished .	3
3993	171ceb2dd690343932e92eaa8	 Literary purists may not be pleased , but as far as mainstream matinee-style entertainment goes , it does a bang-up job of pleasing the crowds .	4
3994	c575550bee6f1a054f7a0b4ae	 Here Polanski looks back on those places he saw at childhood , and captures them by freeing them from artefact , and by showing them heartbreakingly drably .	2
3995	bf0123ca4fbfd27ca7753df04	 The story itself it mostly told through on-camera interviews with several survivors , whose riveting memories are rendered with such clarity that it 's as if it all happened only yesterday .	4
3996	41f35685c97bb81828cfce229	 A compelling story of musical passion against governmental odds .	3
3997	7c7c1cc34357390d6aebe6ef2	 With `` Ichi the Killer '' , Takashi Miike , Japan 's wildest filmmaker gives us a crime fighter carrying more emotional baggage than Batman ...	1
3998	9b4c588493b767878bda08cd3	 You never know where Changing Lanes is going to take you but it 's a heck of a ride .	3
3999	b6b02b357dac240f8e819ec1a	 Samuel L. Jackson is one of the best actors there is .	4
4000	979155d6f4559d81c455fd12f	 -LRB- Breheny 's -RRB- lensing of the New Zealand and Cook Island locations captures both the beauty of the land and the people .	4
4001	a7865ba4f975ccb38a452d928	 An almost unbearably morbid love story .	0
4002	ec647f44431f8024c960f3430	 The Wild Thornberrys Movie has all the sibling rivalry and general family chaos to which anyone can relate .	3
4003	ef0abdb406b5ef0befd072b5a	 A forceful drama of an alienated executive who re-invents himself .	3
4004	47c0139dbe94d49f7688788c4	 Spielberg 's realization of a near-future America is masterful .	4
4005	ce91f56c04c99dd8ab31196f9	 This makes Minority Report necessary viewing for sci-fi fans , as the film has some of the best special effects ever .	4
4006	a294e6756764dab6c66e88c7c	 The gags that fly at such a furiously funny pace that the only rip off that we were aware of was the one we felt when the movie ended so damned soon .	4
4007	c5f643bfd36186e296a02a263	 The best film of the year 2002 .	3
4008	169e152c8a32f62c6fee7d1d4	 An enthralling , entertaining feature .	4
4009	05eb96aa969952a4a5ef4c968	 Stripped almost entirely of such tools as nudity , profanity and violence , LaBute does manage to make a few points about modern man and his problematic quest for human connection .	1
4010	92740286971f81d7a6f5e119d	 A remarkable movie with an unsatisfying ending , which is just the point .	3
4011	330a446972c0dabddd1afe155	 All in all , Brown Sugar is a satisfying well-made romantic comedy that 's both charming and well acted .	4
4012	ca1f82c7f3ab9cdc764abd64e	 It will guarantee to have you leaving the theater with a smile on your face .	4
4013	530b19cb23cf2739421989d77	 Smith finds amusing juxtapositions that justify his exercise .	3
4014	0178149a097578b8656ac165f	 Working from a surprisingly sensitive script co-written by Gianni Romoli ... Ozpetek avoids most of the pitfalls you 'd expect in such a potentially sudsy set-up .	4
4015	9cc28b3e251137189e57abe04	 An older cad instructs a younger lad in Zen and the art of getting laid in this prickly indie comedy of manners and misanthropy .	3
4016	2e5bc3d1b61203aac1e78bb02	 `` Austin Powers in Goldmember '' has the right stuff for silly summer entertainment and has enough laughs to sustain interest to the end .	4
4017	7f8305216f81aa395422cdd0e	 One of -LRB- Jaglom 's -RRB- better efforts -- a wry and sometime bitter movie about love .	2
4018	5abf2e5ba49714ba723edb9a9	 Schaeffer is n't in this film , which may be why it works as well as it does .	3
4019	807c7beed514e05bd0f5ba552	 A fresh , entertaining comedy that looks at relationships minus traditional gender roles .	4
4020	c3765fca1efbdabecc84ca128	 Although Estela Bravo 's documentary is cloyingly hagiographic in its portrait of Cuban leader Fidel Castro , it 's still a guilty pleasure to watch .	3
4021	8fd94d0f1afbaed765a5c5366	 Surprisingly , the film is a hilarious adventure and I shamelessly enjoyed it .	3
4022	befc9a9fa9e1d7c85cfab0f04	 The Way Home is an ode to unconditional love and compassion garnered from years of seeing it all , a condition only the old are privy to , and ... often misconstrued as weakness .	3
4023	1dd35c3e4bbee93d7edbd7f7f	 Brutally honest and told with humor and poignancy , which makes its message resonate .	4
4024	237664708ad98b7d21ccf32a8	 If you can read the subtitles -LRB- the opera is sung in Italian -RRB- and you like ` Masterpiece Theatre ' type costumes , you 'll enjoy this movie .	3
4025	8df448b90ad45a9cc5e39d99b	 A pretty funny movie , with most of the humor coming , as before , from the incongruous but chemically perfect teaming of Crystal and De Niro .	4
4026	4b9ae5f303a27a331d7bec302	 Gangster No. 1 is solid , satisfying fare for adults .	4
4027	1ffc220a932e26396d2772cdf	 This Chicago has hugely imaginative and successful casting to its great credit , as well as one terrific score and attitude to spare .	4
4028	e51889de31c9ab34a32e887f8	 Has enough gun battles and throwaway humor to cover up the yawning chasm where the plot should be .	1
4029	9b7fda547d7cbab408927b8dd	 With its jerky hand-held camera and documentary feel , Bloody Sunday is a sobering recount of a very bleak day in Derry .	2
4030	ac46b771d2c58395510f6d61f	 You will likely prefer to keep on watching .	3
4031	828c6ec94cc2f648b363eb1f2	 Insomnia loses points when it surrenders to a formulaic bang-bang , shoot-em-up scene at the conclusion .	1
4032	df899554c85f483b74868d516	 But the performances of Pacino , Williams , and Swank keep the viewer wide-awake all the way through .	4
4033	81a6a93c6503982fc4cca9b7a	 What might have been readily dismissed as the tiresome rant of an aging filmmaker still thumbing his nose at convention takes a surprising , subtle turn at the midway point .	1
4034	bbbb92e205b95a94112288d47	 At a time when commercialism has squeezed the life out of whatever idealism American moviemaking ever had , Godfrey Reggio 's career shines like a lonely beacon .	3
4035	44d4161581637b10885307a24	 An Inuit masterpiece that will give you goosebumps as its uncanny tale of love , communal discord , and justice unfolds .	4
4036	6df04f6e44707bae45085598e	 This is popcorn movie fun with equal doses of action , cheese , ham and cheek -LRB- as well as a serious debt to The Road Warrior -RRB- , but it feels like unrealized potential	3
4037	12f6f8fd11f47ecde1dca68a4	 It 's a testament to De Niro and director Michael Caton-Jones that by movie 's end , we accept the characters and the film , flaws and all .	3
4038	6bb3b419b1039dabcc4c42e28	 Performances are potent , and the women 's stories are ably intercut and involving .	2
4039	b0f666a40eb35e87cb4ceb734	 An enormously entertaining movie , like nothing we 've ever seen before , and yet completely familiar .	4
4040	9bebd2dbd4b308064082e6be3	 Lan Yu is a genuine love story , full of traditional layers of awakening and ripening and separation and recovery .	4
4041	3f7393b0ccf4b7bb26e08480a	 Your children will be occupied for 72 minutes .	3
4042	3d55a2a23f6d298a04acbe933	 Pull -LRB- s -RRB- off the rare trick of recreating not only the look of a certain era , but also the feel .	2
4043	dc1c2596ada431955fcb711b8	 Twohy 's a good yarn-spinner , and ultimately the story compels .	3
4044	cce709a41352d4a2656dc8926	 ` Tobey Maguire is a poster boy for the geek generation . '	2
4045	2d2269b49eed26b4870c8fe1b	 ... a sweetly affecting story about four sisters who are coping , in one way or another , with life 's endgame .	3
4046	0e5da13946bdf6223de26bfc9	 Passion , melodrama , sorrow , laugther , and tears cascade over the screen effortlessly ...	3
4047	c78fc203eace9b9eec98fa937	 Road to Perdition does display greatness , and it 's worth seeing .	4
4048	f002adaf2f5e2ca271c9b3296	 But it also comes with the laziness and arrogance of a thing that already knows it 's won .	1
4049	ac9f6d0e931abd66eaad6d806	 A marvelous performance by Allison Lohman as an identity-seeking foster child .	3
4050	7d8199a15bf8f8c07683c21db	 Arliss Howard 's ambitious , moving , and adventurous directorial debut , Big Bad Love , meets so many of the challenges it poses for itself that one can forgive the film its flaws .	4
4051	a96572f84e8b15aa1e0506232	 Critics need a good laugh , too , and this too-extreme-for-TV rendition of the notorious MTV show delivers the outrageous , sickening , sidesplitting goods in steaming , visceral heaps .	2
4052	c065377652427f02c5fc286e9	 What a dumb , fun , curiously adolescent movie this is .	3
4053	1a6b0a4c02f5b598823fb4e79	 The charms of the lead performances allow us to forget most of the film 's problems .	3
4054	121b4d2595a3f4205754361f9	 A vivid , sometimes surreal , glimpse into the mysteries of human behavior .	3
4055	4bca5ebcd78060b2c83cb964a	 A tour de force of modern cinema .	3
4056	40eeafacadba49b4be382b176	 Peralta captures , in luminous interviews and amazingly evocative film from three decades ago , the essence of the Dogtown experience .	4
4057	95010c7aa94b1641e9ee22375	 The lively appeal of The Last Kiss lies in the ease with which it integrates thoughtfulness and pasta-fagioli comedy .	4
